visit_year,visit_week,max_visitors,min_visitors,avg_visitors,count_visitors,sum_reserve_visitors,avg_reserve_visitors,count_reserve_visitors,number_of_holiday_days_visit,area_id,genre_id,number_of_restaurants_in_area,weekend_visitors,sum_diff_days_between_reserve_visit_category,min_diff_days_between_reserve_visit_category,sum_visitors
2016,40,47,12,31,7,0,0,0,0,9,9,444,446,5,5,223
2016,40,11,1,5,7,0,0,0,0,9,9,444,74,5,5,37
2016,40,18,7,12,2,0,0,0,0,6,7,46,50,5,5,25
2016,40,21,3,9,6,0,0,0,0,8,9,127,116,5,5,58
2016,40,30,20,23,7,0,0,0,0,9,7,444,326,5,5,163
2016,40,46,14,33,6,0,0,0,0,9,13,444,396,5,5,198
2016,40,40,2,16,7,0,0,0,0,4,9,74,234,5,5,117
2016,40,13,4,9,7,0,0,0,0,3,13,17,126,5,5,63
2016,40,23,2,11,7,0,0,0,0,9,2,444,154,5,5,77
2016,40,15,2,8,6,0,0,0,0,7,13,32,102,5,5,51
2016,40,34,4,19,7,0,0,0,0,7,13,32,276,5,5,138
2016,40,10,3,7,7,0,0,0,0,8,4,127,104,5,5,52
2016,40,39,3,19,7,0,0,0,0,9,6,444,274,5,5,137
2016,40,29,1,9,6,0,0,0,0,4,2,74,118,5,5,59
2016,40,85,12,37,6,0,0,0,0,2,7,14,446,5,5,223
2016,40,18,10,13,6,0,0,0,0,9,7,444,164,5,5,82
2016,40,72,40,52,6,0,0,0,0,9,13,444,626,5,5,313
2016,40,26,4,12,6,0,0,0,0,9,13,444,150,5,5,75
2016,40,27,1,11,7,0,0,0,0,9,9,444,164,5,5,82
2016,40,33,1,21,6,0,0,0,0,4,14,74,262,5,5,131
2016,40,35,8,20,6,0,0,0,0,9,2,444,242,5,5,121
2016,40,39,5,21,6,0,0,0,0,8,4,127,252,5,5,126
2016,40,25,4,10,6,0,0,0,0,3,9,17,122,5,5,61
2016,40,11,3,6,6,0,0,0,0,8,13,127,82,5,5,41
2016,40,19,10,15,6,0,0,0,0,9,13,444,180,5,5,90
2016,40,44,13,23,7,0,0,0,0,1,13,57,326,5,5,163
2016,40,15,2,7,5,0,0,0,0,9,13,444,70,5,5,35
2016,40,22,2,10,6,0,0,0,0,8,7,127,130,5,5,65
2016,40,37,9,22,7,0,0,0,0,5,13,18,310,5,5,155
2016,40,65,6,27,7,0,0,0,0,9,10,444,380,5,5,190
2016,40,38,2,19,7,0,0,0,0,6,6,46,274,5,5,137
2016,40,55,14,30,7,0,0,0,0,9,6,444,426,5,5,213
2016,40,18,1,11,7,0,0,0,0,9,6,444,154,5,5,77
2016,40,8,1,5,6,0,0,0,0,8,6,127,68,5,5,34
2016,40,34,13,22,6,0,0,0,0,9,9,444,268,5,5,134
2016,40,22,2,8,5,0,0,0,0,7,13,32,82,5,5,41
2016,40,39,20,27,6,0,0,0,0,9,4,444,328,5,5,164
2016,40,42,4,23,7,0,0,0,0,7,2,32,332,5,5,166
2016,40,25,11,17,6,0,0,0,0,9,4,444,204,5,5,102
2016,40,25,14,19,7,0,0,0,0,9,4,444,276,5,5,138
2016,40,20,2,7,5,0,0,0,0,9,13,444,74,5,5,37
2016,40,35,13,23,6,0,0,0,0,9,13,444,278,5,5,139
2016,40,49,27,38,7,0,0,0,0,8,13,127,538,5,5,269
2016,40,21,3,10,7,0,0,0,0,8,13,127,148,5,5,74
2016,40,24,2,10,7,0,0,0,0,9,6,444,144,5,5,72
2016,40,26,8,13,6,0,0,0,0,4,14,74,166,5,5,83
2016,40,35,19,26,7,0,0,0,0,9,4,444,376,5,5,188
2016,40,24,11,17,5,0,0,0,0,2,4,14,176,5,5,88
2016,40,30,2,11,6,0,0,0,0,9,6,444,132,5,5,66
2016,40,26,7,14,6,0,0,0,0,9,1,444,172,5,5,86
2016,40,9,1,5,6,0,0,0,0,7,4,32,70,5,5,35
2016,40,20,9,13,5,0,0,0,0,9,13,444,134,5,5,67
2016,40,13,3,7,6,0,0,0,0,9,13,444,94,5,5,47
2016,40,17,4,9,6,0,0,0,0,9,4,444,118,5,5,59
2016,40,71,10,28,7,0,0,0,0,7,9,32,398,5,5,199
2016,40,36,16,23,6,0,0,0,0,9,7,444,278,5,5,139
2016,40,33,20,25,7,0,0,0,0,8,2,127,356,5,5,178
2016,40,29,10,19,6,0,0,0,0,9,13,444,228,5,5,114
2016,40,5,2,3,5,0,0,0,0,9,8,444,30,5,5,15
2016,40,29,5,16,6,0,0,0,0,8,13,127,202,5,5,101
2016,40,22,3,12,7,0,0,0,0,9,14,444,180,5,5,90
2016,40,19,1,6,7,0,0,0,0,9,1,444,94,5,5,47
2016,40,40,16,26,7,0,0,0,0,8,13,127,372,5,5,186
2016,40,11,1,7,5,0,0,0,0,8,4,127,74,5,5,37
2016,40,49,5,32,6,0,0,0,0,8,13,127,392,5,5,196
2016,40,57,22,35,6,0,0,0,0,9,4,444,422,5,5,211
2016,40,21,2,7,7,0,0,0,0,9,6,444,104,5,5,52
2016,40,12,4,9,7,0,0,0,0,9,9,444,128,5,5,64
2016,40,39,12,25,6,0,0,0,0,5,13,18,304,5,5,152
2016,40,52,18,39,5,0,0,0,0,1,4,57,394,5,5,197
2016,40,30,20,27,6,0,0,0,0,1,13,57,326,5,5,163
2016,40,22,4,10,7,0,0,0,0,9,5,444,150,5,5,75
2016,40,7,1,3,3,0,0,0,0,4,4,74,22,5,5,11
2016,40,30,9,18,7,0,0,0,0,9,13,444,258,5,5,129
2016,40,43,16,29,6,0,0,0,0,8,4,127,358,5,5,179
2016,40,62,20,43,6,0,0,0,0,9,14,444,524,5,5,262
2016,40,65,17,36,7,0,0,0,0,9,13,444,516,5,5,258
2016,40,40,10,26,7,0,0,0,0,9,9,444,376,5,5,188
2016,40,23,9,15,5,0,0,0,0,4,4,74,152,5,5,76
2016,40,56,18,30,6,0,0,0,0,9,2,444,368,5,5,184
2016,40,28,13,18,6,0,0,0,0,9,13,444,218,5,5,109
2016,40,13,9,10,6,0,0,0,0,9,10,444,130,5,5,65
2016,40,21,7,11,5,0,0,0,0,9,7,444,116,5,5,58
2016,40,22,4,11,7,0,0,0,0,9,6,444,160,5,5,80
2016,40,40,3,23,6,0,0,0,0,6,10,46,286,5,5,143
2016,40,53,23,40,6,0,0,0,0,9,4,444,490,5,5,245
2016,40,17,2,7,6,0,0,0,0,7,13,32,88,5,5,44
2016,40,24,12,18,7,0,0,0,0,8,13,127,254,5,5,127
2016,40,17,10,14,6,0,0,0,0,8,14,127,168,5,5,84
2016,40,17,3,9,7,0,0,0,0,9,7,444,136,5,5,68
2016,40,36,19,27,6,0,0,0,0,9,4,444,326,5,5,163
2016,40,45,8,28,7,0,0,0,0,9,6,444,402,5,5,201
2016,40,27,9,16,6,0,0,0,0,4,13,74,194,5,5,97
2016,40,29,4,19,6,0,0,0,0,4,2,74,230,5,5,115
2016,40,19,6,10,5,0,0,0,0,9,7,444,102,5,5,51
2016,40,6,3,4,7,0,0,0,0,9,4,444,58,5,5,29
2016,40,13,3,7,6,0,0,0,0,7,13,32,88,5,5,44
2016,40,24,8,14,7,0,0,0,0,9,6,444,204,5,5,102
2016,40,13,4,8,6,0,0,0,0,6,6,46,102,5,5,51
2016,40,44,17,25,5,0,0,0,0,6,4,46,252,5,5,126
2016,40,55,22,42,7,0,0,0,0,9,13,444,590,5,5,295
2016,40,31,2,20,7,0,0,0,0,4,10,74,288,5,5,144
2016,40,15,5,9,5,0,0,0,0,9,13,444,96,5,5,48
2016,40,36,18,26,7,0,0,0,0,4,9,74,368,5,5,184
2016,40,47,19,30,7,0,0,0,0,9,2,444,422,5,5,211
2016,40,20,6,13,4,0,0,0,0,1,5,57,104,5,5,52
2016,40,19,4,13,7,0,0,0,0,9,4,444,184,5,5,92
2016,40,22,8,14,5,0,0,0,0,9,4,444,142,5,5,71
2016,40,64,34,45,7,0,0,0,0,9,4,444,636,5,5,318
2016,40,20,4,7,7,0,0,0,0,9,6,444,108,5,5,54
2016,40,47,13,26,6,0,0,0,0,8,9,127,316,5,5,158
2016,40,28,6,14,5,0,0,0,0,8,13,127,144,5,5,72
2016,40,90,20,42,7,0,0,0,0,9,2,444,592,5,5,296
2016,40,9,1,4,4,0,0,0,0,4,4,74,34,5,5,17
2016,40,84,25,44,6,0,0,0,0,8,4,127,532,5,5,266
2016,40,69,9,36,7,0,0,0,0,8,8,127,516,5,5,258
2016,40,17,4,10,5,0,0,0,0,9,4,444,102,5,5,51
2016,40,31,19,24,7,0,0,0,0,1,4,57,340,5,5,170
2016,40,13,4,7,6,0,0,0,0,8,4,127,94,5,5,47
2016,40,62,6,37,7,0,0,0,0,1,13,57,518,5,5,259
2016,40,15,1,5,4,0,0,0,0,6,6,46,44,5,5,22
2016,40,11,2,5,7,0,0,0,0,9,9,444,76,5,5,38
2016,40,31,3,20,7,0,0,0,0,9,6,444,288,5,5,144
2016,40,49,2,20,3,0,0,0,0,9,6,444,120,5,5,60
2016,40,34,1,9,7,0,0,0,0,7,13,32,130,5,5,65
2016,40,18,8,12,7,0,0,0,0,8,8,127,176,5,5,88
2016,40,13,7,10,7,0,0,0,0,9,14,444,142,5,5,71
2016,40,21,4,14,6,0,0,0,0,9,7,444,174,5,5,87
2016,40,35,5,14,7,0,0,0,0,9,6,444,200,5,5,100
2016,40,8,4,5,6,0,0,0,0,9,7,444,70,5,5,35
2016,40,92,1,24,6,0,0,0,0,4,4,74,298,5,5,149
2016,40,33,12,23,7,0,0,0,0,9,4,444,328,5,5,164
2016,40,38,5,16,3,0,0,0,0,9,6,444,98,5,5,49
2016,40,57,20,43,6,0,0,0,0,4,9,74,518,5,5,259
2016,40,22,6,12,6,0,0,0,0,8,4,127,150,5,5,75
2016,40,48,12,24,7,0,0,0,0,3,13,17,340,5,5,170
2016,40,21,7,15,7,0,0,0,0,6,4,46,214,5,5,107
2016,40,17,4,10,7,0,0,0,0,9,9,444,142,5,5,71
2016,40,52,20,37,6,0,0,0,0,1,13,57,452,5,5,226
2016,40,44,13,32,7,0,0,0,0,9,4,444,452,5,5,226
2016,40,23,12,17,7,0,0,0,0,8,4,127,238,5,5,119
2016,40,35,10,21,6,0,0,0,0,9,13,444,256,5,5,128
2016,40,31,9,19,6,0,0,0,0,4,2,74,230,5,5,115
2016,40,61,6,29,7,0,0,0,0,5,9,18,412,5,5,206
2016,40,17,3,9,6,0,0,0,0,8,9,127,114,5,5,57
2016,40,40,18,27,6,0,0,0,0,9,4,444,332,5,5,166
2016,40,48,9,28,6,0,0,0,0,5,9,18,346,5,5,173
2016,40,13,5,9,7,0,0,0,0,8,6,127,126,5,5,63
2016,40,41,10,19,7,0,0,0,0,9,7,444,268,5,5,134
2016,40,32,12,19,7,0,0,0,0,9,4,444,276,5,5,138
2016,40,52,1,31,6,0,0,0,0,9,4,444,378,5,5,189
2016,40,4,1,2,6,0,0,0,0,8,9,127,32,5,5,16
2016,40,19,7,11,6,0,0,0,0,9,4,444,140,5,5,70
2016,40,14,5,8,7,0,0,0,0,9,13,444,118,5,5,59
2016,40,27,16,23,6,0,0,0,0,4,10,74,276,5,5,138
2016,40,8,2,5,4,0,0,0,0,6,4,46,40,5,5,20
2016,40,68,8,42,6,0,0,0,0,9,1,444,504,5,5,252
2016,40,50,26,38,6,0,0,0,0,8,13,127,460,5,5,230
2016,40,19,9,14,6,0,0,0,0,4,4,74,178,5,5,89
2016,40,40,5,18,7,0,0,0,0,9,9,444,252,5,5,126
2016,40,15,10,12,5,0,0,0,0,9,7,444,124,5,5,62
2016,40,37,3,27,7,0,0,0,0,9,13,444,380,5,5,190
2016,40,37,16,22,6,0,0,0,0,9,4,444,268,5,5,134
2016,40,40,12,28,6,0,0,0,0,9,2,444,338,5,5,169
2016,40,33,8,15,6,0,0,0,0,9,4,444,182,5,5,91
2016,40,34,22,25,5,0,0,0,0,9,13,444,250,5,5,125
2016,40,33,18,23,6,0,0,0,0,4,5,74,286,5,5,143
2016,40,33,10,19,6,0,0,0,0,8,10,127,232,5,5,116
2016,40,19,8,13,7,0,0,0,0,9,9,444,192,5,5,96
2016,40,19,2,8,7,0,0,0,0,6,10,46,118,5,5,59
2016,40,10,2,7,6,0,0,0,0,9,2,444,88,5,5,44
2016,40,23,4,13,7,0,0,0,0,9,9,444,184,5,5,92
2016,40,35,17,26,7,0,0,0,0,9,13,444,376,5,5,188
2016,40,22,1,13,5,0,0,0,0,9,4,444,134,5,5,67
2016,40,17,3,11,7,0,0,0,0,9,8,444,162,5,5,81
2016,40,34,20,25,6,0,0,0,0,9,4,444,308,5,5,154
2016,40,79,13,39,6,0,0,0,0,5,4,18,474,5,5,237
2016,40,46,12,28,5,0,0,0,0,1,8,57,280,5,5,140
2016,40,12,7,9,7,0,0,0,0,9,9,444,130,5,5,65
2016,40,13,1,4,6,0,0,0,0,9,9,444,56,5,5,28
2016,40,42,26,34,6,0,0,0,0,5,4,18,418,5,5,209
2016,40,77,4,25,5,0,0,0,0,9,13,444,250,5,5,125
2016,40,15,1,4,6,0,0,0,0,9,6,444,58,5,5,29
2016,40,47,2,24,5,0,0,0,0,7,13,32,248,5,5,124
2016,40,16,2,9,7,0,0,0,0,9,14,444,134,5,5,67
2016,40,20,3,8,6,0,0,0,0,8,9,127,96,5,5,48
2016,40,17,6,12,5,0,0,0,0,7,13,32,122,5,5,61
2016,40,39,12,30,6,0,0,0,0,9,9,444,360,5,5,180
2016,40,25,6,14,6,0,0,0,0,4,2,74,176,5,5,88
2016,40,34,5,15,7,0,0,0,0,1,13,57,216,5,5,108
2016,40,20,1,12,7,0,0,0,0,9,6,444,174,5,5,87
2016,40,44,2,24,7,0,0,0,0,1,2,57,338,5,5,169
2016,40,35,2,12,5,0,0,0,0,4,13,74,126,5,5,63
2016,40,75,18,43,7,0,0,0,0,8,9,127,610,5,5,305
2016,40,26,4,13,6,0,0,0,0,2,13,14,156,5,5,78
2016,40,41,7,28,7,0,0,0,0,3,13,17,394,5,5,197
2016,40,14,5,10,6,0,0,0,0,9,7,444,126,5,5,63
2016,40,34,26,31,5,0,0,0,0,4,4,74,314,5,5,157
2016,40,46,2,29,7,0,0,0,0,3,13,17,410,5,5,205
2016,40,20,10,13,5,0,0,0,0,5,4,18,130,5,5,65
2016,40,12,6,9,4,0,0,0,0,9,4,444,76,5,5,38
2016,40,37,16,25,7,0,0,0,0,9,4,444,360,5,5,180
2016,40,42,17,27,6,0,0,0,0,9,9,444,324,5,5,162
2016,40,35,9,22,6,0,0,0,0,9,7,444,272,5,5,136
2016,40,21,3,10,6,0,0,0,0,8,4,127,124,5,5,62
2016,40,26,11,17,5,0,0,0,0,9,2,444,172,5,5,86
2016,40,34,11,20,7,0,0,0,0,9,4,444,290,5,5,145
2016,40,19,4,8,6,0,0,0,0,9,2,444,98,5,5,49
2016,40,41,4,21,6,0,0,0,0,9,13,444,262,5,5,131
2016,40,14,5,8,6,0,0,0,0,9,9,444,102,5,5,51
2016,40,34,15,22,7,0,0,0,0,8,13,127,308,5,5,154
2016,40,51,19,34,6,0,0,0,0,9,2,444,416,5,5,208
2016,40,76,13,33,6,0,0,0,0,6,12,46,404,5,5,202
2016,40,12,2,7,6,0,0,0,0,9,13,444,84,5,5,42
2016,40,21,2,10,7,0,0,0,0,8,6,127,146,5,5,73
2016,40,14,1,7,7,0,0,0,0,3,6,17,98,5,5,49
2016,40,15,2,9,7,0,0,0,0,8,2,127,128,5,5,64
2016,40,24,5,12,7,0,0,0,0,9,4,444,180,5,5,90
2016,40,42,40,41,4,0,0,0,0,9,4,444,330,5,5,165
2016,40,64,8,33,6,0,0,0,0,9,9,444,406,5,5,203
2016,40,69,20,42,6,0,0,0,0,1,8,57,514,5,5,257
2016,40,28,3,14,6,0,0,0,0,7,13,32,168,5,5,84
2016,40,13,5,9,7,0,0,0,0,9,14,444,134,5,5,67
2016,40,19,6,10,7,0,0,0,0,5,14,18,148,5,5,74
2016,40,29,18,21,5,0,0,0,0,9,4,444,218,5,5,109
2016,40,6,5,5,2,0,0,0,0,6,4,46,22,5,5,11
2016,40,38,5,25,6,0,0,0,0,9,7,444,308,5,5,154
2016,40,29,16,24,6,0,0,0,0,1,5,57,290,5,5,145
2016,40,35,11,21,7,0,0,0,0,1,13,57,304,5,5,152
2016,40,35,5,16,7,0,0,0,0,9,7,444,230,5,5,115
2016,40,13,3,8,6,0,0,0,0,9,6,444,96,5,5,48
2016,40,27,8,14,6,0,0,0,0,8,2,127,178,5,5,89
2016,40,13,6,8,5,0,0,0,0,4,4,74,86,5,5,43
2016,40,32,12,25,5,0,0,0,0,4,4,74,250,5,5,125
2016,40,4,1,1,7,0,0,0,0,9,7,444,22,5,5,11
2016,40,15,2,8,6,0,0,0,0,9,6,444,96,5,5,48
2016,40,20,6,11,6,0,0,0,0,6,13,46,132,5,5,66
2016,40,19,1,8,5,0,0,0,0,9,9,444,88,5,5,44
2016,40,20,1,7,7,0,0,0,0,9,6,444,100,5,5,50
2016,40,19,3,12,5,0,0,0,0,7,7,32,124,5,5,62
2016,40,50,11,29,6,0,0,0,0,9,9,444,356,5,5,178
2016,40,12,2,5,6,0,0,0,0,8,13,127,62,5,5,31
2016,40,7,5,6,5,0,0,0,0,9,4,444,62,5,5,31
2016,40,58,14,37,5,0,0,0,0,9,13,444,370,5,5,185
2016,40,47,23,32,6,0,0,0,0,8,2,127,390,5,5,195
2016,40,24,3,12,7,0,0,0,0,8,4,127,176,5,5,88
2016,40,34,2,9,7,0,0,0,0,9,6,444,134,5,5,67
2016,40,24,1,13,7,0,0,0,0,9,2,444,182,5,5,91
2016,40,35,9,16,6,0,0,0,0,8,9,127,192,5,5,96
2016,40,27,10,17,5,0,0,0,0,2,7,14,178,5,5,89
2016,40,72,8,36,7,0,0,0,0,9,4,444,512,5,5,256
2016,40,17,1,7,7,0,0,0,0,9,9,444,106,5,5,53
2016,40,53,17,30,7,0,0,0,0,9,13,444,428,5,5,214
2016,40,18,5,11,6,0,0,0,0,1,4,57,136,5,5,68
2016,40,17,4,7,6,0,0,0,0,4,13,74,92,5,5,46
2016,40,11,2,7,6,0,0,0,0,9,13,444,88,5,5,44
2016,40,42,22,27,7,0,0,0,0,9,4,444,388,5,5,194
2016,40,42,22,30,5,0,0,0,0,9,2,444,302,5,5,151
2016,40,28,4,14,7,0,0,0,0,6,12,46,206,5,5,103
2016,40,36,19,25,7,0,0,0,0,9,4,444,358,5,5,179
2016,40,45,11,30,7,0,0,0,0,8,7,127,432,5,5,216
2016,40,22,12,16,6,0,0,0,0,2,7,14,194,5,5,97
2016,40,38,7,23,7,0,0,0,0,8,13,127,328,5,5,164
2016,40,16,5,10,5,0,0,0,0,7,13,32,102,5,5,51
2016,40,18,6,11,7,0,0,0,0,9,7,444,158,5,5,79
2016,40,56,17,41,6,0,0,0,0,6,10,46,494,5,5,247
2016,40,10,1,5,4,0,0,0,0,6,4,46,42,5,5,21
2016,40,68,6,33,6,0,0,0,0,7,13,32,398,5,5,199
2016,40,4,1,2,6,0,0,0,0,9,6,444,26,5,5,13
2016,40,59,6,32,7,0,0,0,0,9,4,444,452,5,5,226
2016,40,22,5,14,7,0,0,0,0,8,4,127,206,5,5,103
2016,40,38,11,22,5,0,0,0,0,9,5,444,226,5,5,113
2016,40,46,12,29,2,0,0,0,0,9,13,444,116,5,5,58
2016,40,50,18,34,7,0,0,0,0,4,13,74,476,5,5,238
2016,40,19,6,13,5,0,0,0,0,8,13,127,138,5,5,69
2016,40,26,2,12,5,0,0,0,0,9,13,444,126,5,5,63
2016,40,16,7,10,6,0,0,0,0,1,7,57,130,5,5,65
2016,40,24,9,13,6,0,0,0,0,1,13,57,166,5,5,83
2016,40,58,3,26,7,0,0,0,0,8,13,127,374,5,5,187
2016,40,8,2,5,2,0,0,0,0,6,7,46,20,5,5,10
2016,40,22,2,12,7,0,0,0,0,7,6,32,176,5,5,88
2016,40,3,1,2,6,0,0,0,0,9,9,444,26,5,5,13
2016,40,47,9,24,5,0,0,0,0,6,4,46,242,5,5,121
2016,40,27,9,17,6,0,0,0,0,8,13,127,206,5,5,103
2016,40,30,10,21,6,0,0,0,0,4,10,74,254,5,5,127
2016,40,37,4,15,4,0,0,0,0,4,4,74,124,5,5,62
2016,40,47,8,16,7,0,0,0,0,9,13,444,234,5,5,117
2016,40,43,16,29,7,0,0,0,0,9,9,444,406,5,5,203
2016,40,16,6,10,7,0,0,0,0,1,4,57,146,5,5,73
2016,40,44,17,28,6,0,0,0,0,4,4,74,338,5,5,169
2016,40,7,2,4,7,0,0,0,0,8,9,127,58,5,5,29
2016,40,42,2,20,7,0,0,0,0,9,9,444,290,5,5,145
2016,40,72,30,52,6,0,0,0,0,9,2,444,624,5,5,312
2016,40,39,14,23,7,0,0,0,0,8,9,127,328,5,5,164
2016,40,66,15,29,7,0,0,0,0,4,13,74,408,5,5,204
2016,40,58,4,27,7,0,0,0,0,9,2,444,378,5,5,189
2016,40,35,12,23,6,0,0,0,0,8,14,127,286,5,5,143
2016,40,62,14,35,7,0,0,0,0,8,13,127,490,5,5,245
2016,40,34,15,24,3,0,0,0,0,9,4,444,144,5,5,72
2016,40,51,17,29,6,0,0,0,0,9,4,444,348,5,5,174
2016,40,7,2,4,3,0,0,0,0,8,4,127,28,5,5,14
2016,40,65,21,44,6,0,0,0,0,9,2,444,530,5,5,265
2016,40,20,4,10,6,0,0,0,0,4,13,74,126,5,5,63
2016,40,68,19,43,5,0,0,0,0,9,3,444,436,5,5,218
2016,40,26,10,18,6,0,0,0,0,9,2,444,218,5,5,109
2016,40,15,2,7,6,0,0,0,0,8,4,127,88,5,5,44
2016,40,9,4,6,6,0,0,0,0,8,4,127,76,5,5,38
2016,40,19,6,11,6,0,0,0,0,1,13,57,136,5,5,68
2016,40,45,11,24,7,0,0,0,0,9,9,444,340,5,5,170
2016,40,46,4,17,7,0,0,0,0,9,6,444,248,5,5,124
2016,40,35,5,23,7,0,0,0,0,9,9,444,324,5,5,162
2016,40,36,14,21,7,0,0,0,0,1,13,57,306,5,5,153
2016,40,20,4,11,6,0,0,0,0,9,13,444,138,5,5,69
2016,40,13,2,6,5,0,0,0,0,9,2,444,68,5,5,34
2016,40,21,1,8,7,0,0,0,0,5,13,18,118,5,5,59
2016,40,18,7,11,5,0,0,0,0,9,4,444,116,5,5,58
2016,40,13,3,8,4,0,0,0,0,4,9,74,64,5,5,32
2016,40,45,37,40,5,0,0,0,0,9,4,444,400,5,5,200
2016,40,25,2,10,3,0,0,0,0,8,7,127,62,5,5,31
2016,40,40,3,17,7,0,0,0,0,7,5,32,246,5,5,123
2016,40,23,3,12,7,0,0,0,0,9,6,444,170,5,5,85
2016,40,19,6,12,6,0,0,0,0,9,7,444,154,5,5,77
2016,40,15,6,11,6,0,0,0,0,9,2,444,136,5,5,68
2016,40,34,2,10,7,0,0,0,0,7,13,32,142,5,5,71
2016,40,64,9,26,6,0,0,0,0,1,8,57,316,5,5,158
2016,40,33,14,22,6,0,0,0,0,9,13,444,274,5,5,137
2016,40,45,17,30,6,0,0,0,0,9,13,444,364,5,5,182
2016,40,36,15,19,7,0,0,0,0,9,4,444,276,5,5,138
2016,40,39,21,30,6,0,0,0,0,7,7,32,362,5,5,181
2016,40,10,5,7,6,0,0,0,0,6,7,46,88,5,5,44
2016,40,66,21,34,6,0,0,0,0,9,13,444,416,5,5,208
2016,40,55,13,26,7,0,0,0,0,9,9,444,366,5,5,183
2016,40,63,8,29,6,0,0,0,0,3,9,17,358,5,5,179
2016,40,80,2,23,4,0,0,0,0,9,13,444,190,5,5,95
2016,40,38,17,25,6,0,0,0,0,7,13,32,300,5,5,150
2016,40,47,3,19,7,0,0,0,0,9,1,444,276,5,5,138
2016,40,2,1,1,4,0,0,0,0,9,9,444,10,5,5,5
2016,40,39,11,25,4,0,0,0,0,8,7,127,200,5,5,100
2016,40,25,3,12,7,0,0,0,0,8,4,127,178,5,5,89
2016,40,26,6,13,7,0,0,0,0,9,6,444,186,5,5,93
2016,40,13,2,7,6,0,0,0,0,6,10,46,94,5,5,47
2016,40,40,3,16,7,0,0,0,0,4,2,74,224,5,5,112
2016,40,11,2,5,6,0,0,0,0,8,4,127,62,5,5,31
2016,40,41,16,32,6,0,0,0,0,9,7,444,394,5,5,197
2016,40,64,4,25,7,0,0,0,0,6,13,46,358,5,5,179
2016,40,10,2,5,4,0,0,0,0,8,7,127,40,5,5,20
2016,40,58,27,45,6,0,0,0,0,4,9,74,550,5,5,275
2016,40,19,2,12,7,0,0,0,0,9,9,444,168,5,5,84
2016,40,30,2,17,7,0,0,0,0,4,2,74,246,5,5,123
2016,40,29,12,19,6,0,0,0,0,9,2,444,234,5,5,117
2016,40,11,3,7,5,0,0,0,0,9,6,444,72,5,5,36
2016,40,66,14,39,7,0,0,0,0,1,13,57,548,5,5,274
2016,40,12,3,6,3,0,0,0,0,9,13,444,40,5,5,20
2016,40,26,8,15,7,0,0,0,0,9,4,444,222,5,5,111
2016,40,23,1,10,7,0,0,0,0,8,2,127,144,5,5,72
2016,40,78,12,39,7,0,0,0,0,9,4,444,552,5,5,276
2016,40,52,17,31,7,0,0,0,0,1,13,57,442,5,5,221
2016,40,60,5,17,5,0,0,0,0,7,5,32,172,5,5,86
2016,40,54,4,34,7,0,0,0,0,9,13,444,484,5,5,242
2016,40,12,2,7,6,0,0,0,0,9,6,444,92,5,5,46
2016,40,22,6,16,7,0,0,0,0,4,9,74,224,5,5,112
2016,40,83,9,26,7,0,0,0,0,6,13,46,374,5,5,187
2016,40,36,16,25,7,0,0,0,0,8,13,127,356,5,5,178
2016,40,20,2,10,6,0,0,0,0,4,4,74,130,5,5,65
2016,40,40,10,22,5,0,0,0,0,8,6,127,228,5,5,114
2016,40,79,6,33,7,0,0,0,0,8,13,127,468,5,5,234
2016,40,10,3,5,7,0,0,0,0,9,6,444,76,5,5,38
2016,40,14,2,7,7,0,0,0,0,9,6,444,110,5,5,55
2016,40,25,10,18,7,0,0,0,0,9,9,444,252,5,5,126
2016,40,34,1,14,5,0,0,0,0,9,9,444,146,5,5,73
2016,40,11,4,5,6,0,0,0,0,9,7,444,70,5,5,35
2016,40,81,6,37,7,0,0,0,0,7,13,32,524,5,5,262
2016,40,27,7,19,6,0,0,0,0,9,7,444,232,5,5,116
2016,40,18,4,12,7,0,0,0,0,9,14,444,168,5,5,84
2016,40,33,15,20,6,0,0,0,0,9,2,444,250,5,5,125
2016,40,114,15,39,7,0,0,0,0,8,4,127,552,5,5,276
2016,40,40,10,29,7,0,0,0,0,6,10,46,408,5,5,204
2016,40,22,6,9,6,0,0,0,0,9,13,444,112,5,5,56
2016,40,18,8,12,6,0,0,0,0,9,14,444,152,5,5,76
2016,40,24,4,15,6,0,0,0,0,9,2,444,184,5,5,92
2016,40,46,41,43,6,0,0,0,0,8,14,127,520,5,5,260
2016,40,16,2,10,5,0,0,0,0,9,6,444,100,5,5,50
2016,40,26,3,13,7,0,0,0,0,8,4,127,192,5,5,96
2016,40,21,12,17,5,0,0,0,0,9,4,444,174,5,5,87
2016,40,32,15,23,5,0,0,0,0,9,2,444,238,5,5,119
2016,40,52,15,31,6,0,0,0,0,9,4,444,376,5,5,188
2016,40,22,14,17,3,0,0,0,0,8,14,127,106,5,5,53
2016,40,64,15,33,7,0,0,0,0,5,2,18,466,5,5,233
2016,40,74,9,33,6,0,0,0,0,4,14,74,400,5,5,200
2016,40,68,12,41,6,0,0,0,0,9,2,444,492,5,5,246
2016,40,59,27,41,6,0,0,0,0,9,9,444,496,5,5,248
2016,40,44,22,31,5,0,0,0,0,2,4,14,310,5,5,155
2016,40,20,5,10,7,0,0,0,0,4,13,74,140,5,5,70
2016,40,54,14,33,6,0,0,0,0,9,13,444,406,5,5,203
2016,40,55,17,32,6,0,0,0,0,9,4,444,390,5,5,195
